,gen_alpha,gen_beta_stage2,gen_beta_MB,gen_beta_MF1,gen_eta,gen_cvar_alpha,rec_alpha,rec_beta_stage2,rec_beta_MB,rec_beta_MF1,rec_beta_sticky,sim
12,0.4,13.296680192616186,18.313611668636284,12.96323492064016,0.0230981015978493,0.315515717580879,0.3056606520592738,12.861583086315369,20.738879159224425,15.25371007567457,0.4485200590389673,12
13,0.4,19.48212752173783,16.08582515128001,11.618286140705289,0.0358388617919187,0.82774148158125,0.3550005902332069,27.919012117144455,19.912970937949737,12.524089438601962,0.0047399919360853,13
14,0.4,14.375395988376898,17.83602699252763,15.313722388523535,0.0086641180078886,0.1875582503203497,0.1666414968939096,16.27166773911497,30.0,24.913817375693903,0.0185733624459021,14
15,0.4,17.29565386741409,19.221328608544525,11.573790246066752,0.0314368743238697,0.7534314860810639,0.3522177658173961,16.388662175313737,30.0,18.738845604027727,0.6459374091215695,15
16,0.4,19.452559506518504,12.810662460088093,15.872840903470385,0.0388143961116786,0.6508622845366622,0.3572699225876947,19.196911318814323,21.370667248727788,18.773752993243395,0.5670365831601162,16
17,0.4,16.142423970706375,13.266114484620903,13.61010229518538,0.0263403157472552,0.3523114124158474,0.2741380730956257,18.88352595202272,17.117627191813447,16.632153000368575,0.3774679565188163,17
18,0.4,11.651305462320224,13.993116146218536,15.152599389768325,0.0317267185421756,0.8575592842225248,0.3746418971612594,12.717183431007054,14.634201760069873,16.93953563047906,0.139884472411249,18
19,0.4,12.28605784417726,11.954254118494156,13.248531607120835,0.0239864231082717,0.4834906793582897,0.287340203625858,13.10408428751782,22.388836170474296,16.092533318888567,0.4781476034051482,19
20,0.4,15.16896999405556,10.60764843505637,15.07504829260676,0.0152815060322419,0.6064394173393355,0.3359261544313254,18.53477476314592,10.69852280036282,17.91238075458765,0.4340249926045598,20
21,0.4,17.18007489667869,18.28823574513445,13.841772012186423,0.0023953721391098,0.8594366379668704,0.3787478317461496,15.346652161999977,15.951168362030565,15.989128294212406,0.0942822854168324,21
22,0.4,11.044581967994432,18.190220240210976,11.959018805058726,0.0782497633276952,0.9534928375656628,0.3801602610811582,13.439751735062083,21.121177878179207,14.664460995123552,0.0028040084346841,22
23,0.4,19.170915533752428,19.855209614411105,16.526662153768836,0.0780240147638375,0.3181482327630637,0.369967846404636,15.93155424714136,6.267456503939007,14.754379598867173,0.8147127617143124,23
24,0.4,17.890631442030855,11.370609830683664,17.15815225246572,0.0737422077979383,0.6033371719263366,0.3298159360398999,19.279315806238028,11.52368223799382,18.14341123763492,0.2164482075738723,24
25,0.4,17.850941542922445,12.103226809866047,15.740865606817978,0.0287394068330647,0.3520498246576945,0.2768539654937409,20.583769457069813,11.689177089859813,20.477118988465797,0.1273305384899749,25
26,0.4,19.32180134290587,15.873662098253368,17.070053088458238,0.0668753615785411,0.3848275802619401,0.3588621385698394,18.033898041756444,15.298154762694164,22.39574411337605,0.6986565329084372,26
27,0.4,17.069577094491343,18.25124431426536,16.686670358244793,0.0723486965949765,0.9593407788210938,0.4066149012596587,18.30417372535781,17.528295045612044,16.26261683440899,0.3110424347092527,27
28,0.4,15.075476371152725,15.509703791245498,17.40847025137227,0.0882185830134922,0.127662361396148,0.2882940212229851,19.549858204143916,4.1875784554565145,14.507112732825496,1.1011786243923047,28
29,0.4,13.508002838674836,10.326800235358265,10.292249484362744,0.0657922823733566,0.5434157053434581,0.345324365827594,17.647183851606105,16.94267312718386,10.391366951870983,0.3588215362956397,29
30,0.4,13.92266250284435,19.84473728615776,13.652418925704078,0.0062546450905944,0.9124482466767676,0.3541214186405194,16.969850796140015,22.609880322224782,15.272108067669055,0.0078506477017299,30
31,0.4,14.189001857213553,13.248943856066086,17.145580101012786,0.0736513380719106,0.5944629875502617,0.3072727005683766,13.323468605292922,21.692044145297142,28.023234476457247,0.2146760508800147,31
32,0.4,10.547062280893972,17.955040967185823,15.483354278210626,0.0024423674212946,0.8163302749457311,0.400268417579706,10.893214086575004,17.93021474153811,14.241493460052952,0.0063291568789137,32
33,0.4,11.568989834354747,18.46389482694576,18.11384044027713,0.0170555131325056,0.4072045104965373,0.2631889509997071,14.735061544748971,25.003441717314097,24.53241811367616,0.1801854274678413,33
34,0.4,14.518444386711908,12.900411049092412,15.306741286438069,0.0841686865764485,0.5364146281865572,0.3842418986862079,14.097763145414026,14.707264274995374,14.549593448303948,0.7607980740731264,34
35,0.4,10.731197578379222,13.47110922046643,19.903541425832017,0.0036906281398355,0.8437619376619325,0.3943623480272801,11.390949645178702,16.589074114052018,19.8027222819835,0.0046695593147513,35
36,0.4,10.620531057674455,13.10264818527634,10.70768413928062,0.0291483116356086,0.6474282275044739,0.3979364086670877,12.03126900774013,17.693227038192674,12.29636558289416,0.4925330673422078,36
37,0.4,10.536516042960596,12.596131728672628,14.694537734637125,0.0569653959967715,0.5142018508290317,0.4185028034542543,13.101284850447495,18.43908014519631,11.053267701680287,0.7733894617789637,37
38,0.4,10.162188716524206,11.239351149472387,15.196163936301792,0.0411812375589002,0.7119647415754653,0.3834151449523221,9.14639622641984,21.60135409568481,14.919421378457326,0.2995338400562555,38
39,0.4,14.859288718446477,16.87549648430957,17.548439973004168,0.0821457658013303,0.3636217938443878,0.3970915519006864,18.70616307885089,23.663361438221333,15.83583195044346,1.1930672941802805,39
40,0.4,17.835637333046204,14.7537424943284,10.04934711797369,0.0494947170448001,0.8220007002941387,0.4003155927783273,18.39482519411527,8.606030926684422,9.407284743160504,0.0936205719666938,40
41,0.4,19.988321216748936,19.41151876525244,18.43170217757355,0.0799480631287389,0.5185752946542665,0.3482613331483867,17.483925646248974,18.379696395396437,17.320578201891873,0.4079530996985475,41
42,0.4,11.707811799306786,11.087488502076258,17.40710245005891,0.0228675265590707,0.827363970453789,0.3532723826666099,13.692857364833312,6.067347871017059,19.81320878669528,0.004858136013697,42
43,0.4,14.13425801211089,12.702030990093638,17.204741775547177,0.057907819295118,0.4889392523867243,0.3468321886320911,15.760431739369077,30.0,19.470679331950095,1.0684859459953076,43
44,0.4,12.262189516208236,10.481728546093176,18.02338717622085,0.0422503580978562,0.5427833951319718,0.3747203503729163,12.740068615104164,16.79878782605357,17.25188575303299,0.4647770192324981,44
45,0.4,17.44595263529818,17.827825022161225,15.221527392293668,0.0060194816178824,0.1905894109569874,0.1953135490688673,20.88049485351045,10.880979682092065,19.738904393715888,0.1671182688272809,45
46,0.4,11.96935566482122,12.980182977157462,16.494679759853778,0.0839984828253924,0.8985652511255051,0.3899848411399482,11.9199495854185,10.059279597321137,19.7855897868648,0.0452362427883659,46
47,0.4,11.117747541410171,11.253216388880285,14.57387140428282,0.064689768742521,0.120522761465345,0.3267428343724484,9.93007372308255,15.719303841373828,15.063461512690033,0.7372111325481413,47
48,0.4,18.287524585706294,17.508490175577847,11.850338753229623,0.0173035706418776,0.9470422103079232,0.3484377396183671,18.9202804025571,14.255390191499137,12.80876337990574,0.0052124056567031,48
49,0.4,10.5545049615112,19.244992527822266,18.61694281954842,0.0415227340336949,0.4046781610921481,0.3110552691789556,11.891987741765435,22.499173186183366,24.378956270800764,0.260560647528556,49
50,0.4,17.442160564699535,10.669642189523158,15.613129153640646,0.0481466128779069,0.7496705484629852,0.37452017895825,16.13180501262448,2.677861666064072,19.32297985716021,0.1780186872110906,50
51,0.4,10.483274038486464,13.685121362360505,18.507113179822834,0.0771155257954047,0.2537821234642078,0.3852076446356112,6.869862622503586,11.563508981072086,20.510867807519265,1.4194504998441089,51
52,0.4,18.748955205842336,12.659848363451868,17.487518085514544,0.0773218169715361,0.6872837514637696,0.3582608348038277,18.14498681841889,12.453991473551282,19.34778232726104,0.3353658546347904,52
53,0.4,13.109722773804418,15.61000354888989,12.392692329471782,0.0321429730100968,0.5140662001552598,0.3096021089295152,15.103464108517878,19.09252122516777,15.879271035256608,0.0170033833881919,53
54,0.4,14.701073308107365,18.644914394652893,18.10480120199117,0.044538615640557,0.7536782414052197,0.3777865309279495,14.354090005950052,8.290102158918604,23.12284925892984,0.5532713536065893,54
55,0.4,13.287800567295385,13.240785250653278,18.13099384861944,0.0507919283596514,0.4463106463569504,0.3714273788328954,15.8206849718186,14.956863975525549,16.914470400357665,0.9566044928673726,55
56,0.4,18.947721928159133,12.15344896232444,14.962054040564414,0.0663663065444504,0.3034167163950159,0.3299203185788696,20.11556787544857,9.803879954448458,14.74192322041212,0.6154095216055375,56
57,0.4,15.747919907494277,10.002850329990338,11.423784309840698,0.0632165821236156,0.954918219246384,0.44865604589867,17.41451161348753,11.239732136403806,14.39044664332516,0.1031885723722706,57
58,0.4,10.419377084097816,11.370866975998096,16.874233422619653,0.0346684723577694,0.598945573733708,0.3220719207304288,13.503172075499858,1.9843560311520247,16.094503829872274,0.5154319197000055,58
59,0.4,16.060294244858774,15.665976759674486,18.751696311921897,0.0561364587004343,0.5777956934106282,0.2888926010333724,19.66768770538849,7.600332861008925,23.638060093270987,0.3060622073321078,59
60,0.4,15.680261534562218,12.7536369616865,13.489304227587542,0.0463110813888986,0.5684593325365628,0.3279107233842885,16.180374342839162,14.236391564451235,14.97187133225644,0.3728127943645312,60
61,0.4,15.244080795308015,17.81623595154135,18.943548726900424,0.0759220486659375,0.3660983087746505,0.3834770316225441,14.76289026802228,30.0,23.03783939343528,0.8226651275265691,61
62,0.4,19.65878975144402,15.993397339067464,15.8862207972035,0.0822610554240807,0.4099677565481731,0.4072054529343818,14.781845448163802,17.591073696600798,14.750189678003652,0.8364910194081352,62
63,0.4,13.637000688344308,13.644405633474811,18.59727386443475,0.0796058865269443,0.3760859179683443,0.3719968975106132,12.183982544450306,18.54296680498489,19.679059200795688,0.7006435065784452,63
64,0.4,15.245048467664317,16.041427520888536,11.783127928014672,0.0874615041571644,0.4752436007254103,0.3824014945504694,12.377221059480862,17.570970058248346,13.68320039426382,0.5034885089504569,64
65,0.4,13.995235107338765,16.33830342948121,11.307606729665672,0.0504333353473474,0.54654411663475,0.3294860609407775,19.006161399185903,19.41508112076586,14.04370278749763,0.4232574743445452,65
66,0.4,19.07095448129911,11.633802967290164,12.399585586025578,0.0605795567916733,0.4122222252387332,0.3274717237606206,16.259036767997987,6.928070858415893,13.68880919028309,0.6313688753533756,66
67,0.4,14.51310882416598,12.289074710419827,10.09201923231678,0.0664859676616965,0.311848565990286,0.3055410710371201,16.54245508723707,13.774645955104283,11.621347525674176,0.3595533702507739,67
68,0.4,13.825791780061277,18.4023246233797,12.967800023246037,0.0884640601758107,0.7273165820091596,0.4508729330938723,12.075844693896029,17.502683203095472,12.81593149883114,0.7729047202004243,68
69,0.4,14.639011445804789,12.027284099670783,13.35109035868312,0.0614586780044254,0.4300841419261515,0.3603708985958799,14.795123963608969,10.345213560504174,13.981391873190818,0.4862362440188289,69
70,0.4,13.512950308655228,12.941712887419657,15.351959116447578,0.0459651297450263,0.2018789414169902,0.3202154904934112,16.426239029117845,5.252894926603029,21.742474803722285,0.8606508570646273,70
71,0.4,13.816531623255598,13.1049611315212,12.802490812813122,0.0012970664077171,0.6689072772169495,0.3599751828403802,16.761722801197397,30.0,17.858431830842356,0.0131122769727353,71
72,0.4,19.93523791903751,14.042465356461284,17.684354789421892,0.0654349461082739,0.6040238326242344,0.3824126597790523,16.079298474003302,11.930817171155947,16.902315986330773,0.5634093745896636,72
73,0.4,16.73329576780377,10.73129478093736,15.350838802036067,0.017586420155775,0.8320421224861969,0.3253557372194248,20.13148304952877,17.918124090236123,30.0,0.0403407784578985,73
74,0.4,12.314883518527644,10.393559994964605,13.42273697494259,0.0746628209285373,0.8235173751145901,0.3881367882961841,10.794628981303784,8.31222983540192,11.273738175329436,0.0236396713697329,74
75,0.4,17.01028870342168,17.096783347520983,11.193685281100796,0.0816075379295796,0.6959644722910169,0.3598730488935575,16.5435902539732,15.436594731872043,12.816838514978048,0.3442778768394729,75
76,0.4,10.414139654716616,18.135049490832145,16.340885782455,0.0141948341585858,0.3025725842358503,0.2684567398754723,12.792171896117374,25.21107804742184,22.673548980053084,0.781171272030575,76
77,0.4,10.054650385478096,12.518272587670914,17.235761578921746,0.0607628365334448,0.8878894773697086,0.3860970487923514,10.201223758393922,19.122431371553187,22.279832775989,0.0018448437610608,77
78,0.4,11.09173503363088,16.0688806080381,16.156294970350704,0.0854148391588524,0.8259930377299203,0.4606313199679364,12.48976604705822,20.6204385875551,12.728567507905415,0.7098884859405584,78
79,0.4,12.85819462639406,10.645907506843356,10.358446147767587,0.0203840982615387,0.3705283014193787,0.2884654171235989,16.654089074977286,16.136584819814328,16.571957094057677,0.401092623728545,79
80,0.4,16.9495998902069,14.666100998427108,11.307331263046745,0.0646264975843856,0.7991333171198388,0.3565360220186287,17.09726896951406,22.09507396004913,11.022127101357992,0.1786408749093163,80
81,0.4,12.770609294383393,14.383498345095944,14.64597407557472,0.0801605462685423,0.9677155090137594,0.450114034016015,11.46170574951738,15.247129131665153,13.718484143069876,0.4391338782962086,81
82,0.4,10.722806538610133,16.560893661082225,10.17360660491003,0.0021788841927139,0.5653547066849836,0.3105329490581929,15.05427937647046,15.50986295490587,13.264428024875963,0.003916909782339,82
83,0.4,18.813344522083653,13.167962605289995,15.892092550046277,0.0532450273163326,0.4867320065067823,0.4231736942869639,16.18311375919868,11.593806069428068,20.18911233559791,1.3714464608970514,83
84,0.4,11.578933785522896,16.420893693591466,15.060863678813163,0.0041341535634014,0.9713190561118848,0.4339197592237446,12.43490027164106,21.63381175728527,15.37722490085415,0.4074958133913202,84
85,0.4,15.11058559115467,10.987000343072117,15.219144663743789,0.0583052315234883,0.888021953143879,0.3931066969861226,15.255659746113595,10.19388106439144,12.40945936762964,0.0810035549736924,85
86,0.4,17.219966361073965,13.872644197268432,16.94234849868935,0.0191931266562352,0.4209688028758681,0.2910362848013894,20.03091790231075,14.965001466392916,30.0,0.5075288204500457,86
87,0.4,15.703240513533874,19.762735694993275,16.522615606828804,0.0687450825532601,0.3204801242489122,0.3707762717344259,12.52618774731869,20.231064854957527,17.646925540409434,0.7526302544349648,87
88,0.4,17.725952307792188,19.61732133885674,16.270446021468306,0.0142753818828056,0.9152309570787144,0.3467676076884096,16.674659073950355,15.895756369043957,15.46190900043707,0.3923814272719816,88
89,0.4,16.366384859400476,13.088065698668702,18.6338576860569,0.0012475070132733,0.3324205862672566,0.3115086668990536,18.17827318175573,21.476936775861507,21.340549667019665,0.0037571989995103,89
90,0.4,19.535925146088573,10.625469029249672,12.713239492992557,0.0712868661703036,0.6503650624834274,0.3556972955584562,24.87084798963285,13.666883991713204,10.887780181883594,0.0822729696825818,90
91,0.4,19.272721074859057,18.985872132674075,17.28288538484308,0.0429440950841404,0.5484851240830342,0.321321781928362,25.65799809327646,22.948886984060817,21.522210313287378,0.4359994856199213,91
92,0.4,18.47250399203791,14.043210030583342,10.103303627439493,0.0201197480693113,0.6720210917833712,0.3083892753538363,24.74333122234068,12.020947883650392,17.22104468328429,0.0041168617607781,92
93,0.4,15.075288902105177,11.080403213912094,12.515967291067982,0.0792184304330658,0.2347602657227763,0.2999776583487614,21.49770593024743,9.56511834145978,13.682029575149985,0.6914632407309395,93
94,0.4,19.824182721642178,11.377411189315564,11.685962235776593,0.0326628996490468,0.2936370017169118,0.282000163441705,22.95640532762233,9.968648585430705,17.4656564071247,0.5255606819927617,94
95,0.4,15.160626882184326,10.80720143007181,19.48964972850597,0.04066624751726,0.1925109040619248,0.2987960824886105,21.48208497668129,9.063040695277778,19.11830591516333,1.1561671753595952,95
96,0.4,17.28602138645657,15.514857399854542,18.35147212130392,0.0163155122916976,0.4875145630854798,0.2907580355456574,19.1563525677586,3.8214077071882575,28.43438737364409,0.0456632019061611,96
97,0.4,18.761622307654605,18.011472602907098,19.89086780231836,0.0727575248010534,0.2587335236960116,0.3394718896157164,19.622265381067137,30.0,23.79700115749201,1.298349370508565,97
98,0.4,19.625742745881134,13.295214385764908,17.806100630278777,0.0718081372235352,0.265764907863309,0.3132260361401507,22.68018817366348,22.16849418960143,18.15042939942673,0.543639294207142,98
99,0.4,16.515698916748683,14.323815623204762,13.852880036594412,0.0485709056577194,0.4151194347990137,0.3818268602165353,16.345711758990248,0.8490964840982562,18.432769377673843,0.8046656047244584,99
100,0.4,13.747866143415935,16.69335247152568,14.830359835036454,0.042760883240519,0.4304579499328121,0.3570958337081346,12.991574070877403,16.6773030808425,17.45574875073599,0.4650771702370719,100
101,0.4,17.158008123618266,15.519332541520113,13.426736491056095,0.0610015620122962,0.664207187621028,0.3997576629271287,17.95394700715458,15.701068903962495,16.26697165891554,0.9244032751351056,101
102,0.4,19.383694868618456,12.614199951973143,14.076616653346331,0.086943872468733,0.8712931883246685,0.4167426413964466,26.134203870032405,24.09493394292841,15.61625013922127,0.4534193363985194,102
103,0.4,18.69118842799565,15.472529228533762,14.493684730759512,0.0306947145560698,0.8862853091637084,0.4184770680366075,20.58131872846661,18.66184334576685,15.651208415303392,0.4808275804377763,103
104,0.4,12.05910100821854,14.93096751594475,18.721028311650173,0.0106963081870631,0.942963636567596,0.4282591086918631,12.879082860992064,9.413245988238172,14.094093186838998,0.2799068643167919,104
105,0.4,15.52415105121528,17.10022398382417,19.33518489805551,0.0493902261300498,0.8207425255956998,0.3936617356247742,15.336813323369386,16.266899408849632,20.97353183466135,0.0294409835805654,105
106,0.4,19.215368238896293,14.075067899440914,10.839117996474185,0.0063972013026633,0.4178919937039621,0.2860115557411282,25.162531472844528,9.527516544195125,20.07690178953572,0.0116900552286288,106
107,0.4,19.893153489015965,17.845841551786577,11.046107536292665,0.0383464976127647,0.2565415068184176,0.2680790659630379,20.92247791674528,30.0,9.779795414066626,0.4207984888419704,107
108,0.4,12.52147057303768,18.32379506226375,14.19348205401236,0.0834502651025777,0.6768342811813911,0.3754425504620392,12.413640048716536,13.192675885427889,13.842781913557303,0.3949934753501637,108
109,0.4,11.118315421516106,14.614890923167046,14.864709512083344,0.0056266588134752,0.9875696524626828,0.398243605187511,10.565930529411036,17.579700178875694,12.136659015061362,0.0022738780267268,109
110,0.4,13.67422660961913,18.4512896382806,11.445371188939363,0.005052921732374,0.194714418614223,0.163,30.0,30.0,17.20586386876648,0.0174138379250233,110
111,0.4,11.980892976129724,18.369877502997543,11.813558460645352,0.0824614521344518,0.7051027462895513,0.4567803692704984,8.55501271919803,15.837152535589848,9.68936986281971,0.5425338472283011,111
112,0.4,10.38582313217836,16.36378396838207,17.540526761589827,0.0325177797552208,0.1288776483825832,0.2328291784856699,16.730842289372923,20.97190335838536,30.0,0.7495259150307066,112
113,0.4,14.329061531945424,11.334903125990596,13.3120067354731,0.088737288652746,0.944276397994566,0.446987978652737,13.949926924838692,14.342610763251036,14.463833940367596,0.5718434975040889,113
114,0.4,16.872788591965556,10.748170370972469,18.636368863037504,0.0353590783247903,0.4408370590007202,0.3081832054979895,17.303568854870694,23.07275356386728,20.41617012259997,0.0024318151266542,114
115,0.4,17.64136466724534,12.405891506575404,19.69723556257261,0.0211996583888646,0.95394774778665,0.3952797696667637,15.28556033791828,6.70613827797831,21.99331924818262,0.0001081615755712,115
116,0.4,10.74499433537971,16.86388510557817,15.176738744550995,0.0412981623474016,0.5500807816369101,0.3093955954315265,9.708335591260736,14.34727263851076,24.43662862708741,0.4823034423431239,116
117,0.4,18.621437565715908,15.661977892273791,19.982059963785787,0.0738084931807953,0.1917989272104309,0.297168822681756,19.98476144670978,17.561670987105973,21.789963046515656,0.7430398355013383,117
118,0.4,13.62365114692683,16.699419234580077,14.089921303266504,0.0837530957874686,0.7668012568822422,0.4049234580649746,12.749033505170267,21.230917694592687,13.046258822652849,0.2517039497863162,118
119,0.4,16.736791722964995,19.58901667619994,12.714969196151632,0.0148924031655406,0.6454934144763615,0.3235559871312244,14.508693687828108,16.110595307587854,16.081175927551516,0.1430864729459893,119
120,0.4,17.657206692103635,10.966038929480275,11.669163300107371,0.0867248408889711,0.2536251273006182,0.3600188198296698,20.374884633750806,23.47718052960143,12.681006864862226,0.8575922390986481,120
121,0.4,19.70401877162144,18.627383325951342,13.955961207821304,0.0850543952194864,0.5241779355851482,0.3823929174988988,19.84203301790997,22.46431519794007,13.141315620620285,1.0047378732772383,121
122,0.4,12.87761138359762,18.601225964517667,15.966519706450809,0.0729298033743877,0.4259610391955312,0.3753399164908034,14.258787280661558,30.0,21.278373151729912,1.3574614522496604,122
123,0.4,14.911802228269108,10.434893562462394,15.37645193581366,0.0405491238249117,0.5993816112655679,0.353264364858704,16.598706079561705,8.84015808333534,14.989917488968368,0.0870648901108932,123
124,0.4,19.3728857930052,11.525098078785886,12.481001624893077,0.0080452498606987,0.7397079410379906,0.3993348760851995,17.35249695726293,14.268928174453968,14.33314760859901,0.2045521313212721,124
125,0.4,16.84847523005768,11.844373419462368,18.910828180154308,0.078481707062656,0.5613139683257902,0.3402941442236996,17.68780073164717,12.387480605213115,21.24490687442249,0.0568766216442468,125
126,0.4,15.556773795092385,17.574953118600984,12.019827761999958,0.0251458803726337,0.3490415807351651,0.2683570230586261,20.53980300495732,24.04924552145591,17.36004532779029,0.0011985621757673,126
127,0.4,11.679959897414534,15.792962244887123,17.77806575057353,0.0572359664860632,0.1003400965370328,0.3498686758656188,15.34606596544962,16.14777466431403,22.6749596727104,2.5224501204285814,127
128,0.4,19.682731250326352,19.251100671468212,12.64422595933484,0.0461996815990423,0.625912064991914,0.3523722515968732,18.19261024880724,30.0,15.180690499980487,0.4644971939372653,128
129,0.4,11.131254161034937,11.906473805353643,18.626894032715057,0.0269639136866751,0.8949275642113573,0.3924141766124508,12.663808085070936,16.6162880989959,29.77521394790047,0.6000958329089201,129
130,0.4,10.079339584940898,14.081740082818293,19.915008483812255,0.0154286427988133,0.5438513143193375,0.3035362961681721,10.917586600749226,9.963348483082957,25.02337809278764,0.0042451855075184,130
131,0.4,14.348104323670746,10.448730283912507,17.363496583260698,0.0561563144015345,0.3428510540006509,0.3408544665212547,15.860375414377774,12.75183182687706,20.38261152172572,1.1526304396631657,131
132,0.4,16.75929429470651,14.561472704089397,16.557615432659922,0.0469817188522527,0.3163794704235563,0.3247419336482151,18.31995683495443,21.87914722335494,18.09225216476979,0.5080135201840527,132
133,0.4,12.293829737258154,16.539611486478435,16.096583512212757,0.0619988332288836,0.930214836229148,0.4448872202598115,10.579801355600956,19.52330239366958,19.63365531739456,0.7546974527523282,133
134,0.4,18.77102375973552,19.86778186622108,16.538157039076463,0.003468659933529,0.773927042276576,0.4041526796366965,26.10229930336984,20.373550208310547,15.952381542473075,0.5555143548317237,134
135,0.4,13.172437690131028,11.086169842336757,16.49713383130723,0.079448600565052,0.2824849348300631,0.3420177511972594,13.622866456858835,11.406017174636936,27.24816796733812,1.495657740282896,135
136,0.4,12.69598860005895,14.677808208494078,17.297245274911223,0.0125217081218731,0.1573482043487614,0.2911937500938572,14.34234547180073,25.01312175803274,22.695896218039657,1.3072947553114382,136
137,0.4,19.859751387637544,11.393701634817331,15.477246195098887,0.0335188772211879,0.4505599440961083,0.3715780324725961,18.199453670276142,10.97181075835836,23.10056837396585,1.0141767852865866,137
138,0.4,15.678604559620496,11.721487656310826,17.21137058758166,0.0697399095519646,0.1055234877755792,0.328393352178718,15.313558802057967,7.511334392973845,19.421034317757687,1.8550644730638064,138
139,0.4,14.931691310305348,14.794706165128384,14.56481541807802,0.0700338134407506,0.1777247438715714,0.3258568048067055,16.994717602245213,16.19540336934197,16.549602123089848,1.0057265737350092,139
140,0.4,18.661384288358416,17.067022290093952,11.54013812356208,0.009388958198302,0.3783123380434033,0.2830538761667276,20.120697341108976,14.038072463590252,14.737527576399454,0.0259405163833365,140
141,0.4,17.703343228032214,13.485712326413932,12.87997632506589,0.065382419181411,0.1186589452848729,0.2634788836494133,20.06462434115977,20.00572310513017,15.104332374589925,0.7388579893367524,141
142,0.4,13.995304053967832,19.585369952265644,15.730540247663782,0.077161898645993,0.6256645967806601,0.366126494968598,15.39682883424126,30.0,19.00856879294396,0.1332725696369656,142
143,0.4,18.6330709479139,11.824841642589227,13.005484781541146,0.0891476064075897,0.7488773029833249,0.4220227973679483,17.343777069162776,24.622383904608487,18.44306876418133,0.5250528795678227,143
144,0.4,14.021290019235646,12.381632168816656,17.06379591887501,0.0634980919431724,0.3052122765097875,0.3245083873011544,16.809896564277274,7.690298026079986,19.971620284589815,0.0983084030435897,144
145,0.4,19.31459636810215,14.855907658672209,19.23103957406451,0.0858759709877236,0.8848800196954095,0.4005697811749854,16.82689096549108,8.841487882683037,19.81781669070493,0.0171566288727361,145
146,0.4,17.289287562737545,12.672231615337331,19.07045776566119,0.0784160760887147,0.4326914311222147,0.386003384423964,14.897784032871687,16.40105472606045,20.02543666675981,1.057844337613505,146
147,0.4,12.348968833626138,16.276162017432636,15.530300029146945,0.0706267976927617,0.4371726158513961,0.3254530310965829,17.069202613534472,14.883581363393754,18.70456513825878,0.099717929070027,147
148,0.4,11.36199997684133,10.252148146326864,16.323663557486704,0.0438861009655763,0.2241781375167175,0.3180173137494987,14.16529860569895,6.432520464173211,18.18795192073874,0.6907778215589853,148
149,0.4,13.852419593504838,18.82155188166262,10.646985919294442,0.0425452422518437,0.928211280369322,0.308920079263872,14.079376407914474,18.03758220836972,9.634066655303064,0.1903872036757793,149
150,0.4,17.156315507784733,18.139026965193107,17.700883910448468,0.0640550724775098,0.8342696059027945,0.387005771699059,17.25963189573809,13.648469541738468,18.962753315272867,0.0022063612206424,150
